70 2415
0 1 22.07523431902521
0 2 47.7449386253634
0 3 65.61579658057445
0 4 92.44120986553281
0 5 71.40420744249384
0 6 37.80687120829196
0 7 58.15333603116273
0 8 71.2188513490154
0 9 90.97618014688064
0 10 70.96279949742245
0 11 34.81331107618061
0 12 67.90348672443756
0 13 80.15452263370213
0 14 73.36185449221865
0 15 85.12266817850991
0 16 53.5444375646517
0 17 75.40319002515328
0 18 48.938468045145726
0 19 64.86042384506004
0 20 82.82495955001843
0 21 34.511980720481475
0 22 61.840518889432275
0 23 63.78058390216266
0 24 91.89569228574183
0 25 98.05539448988652
0 26 61.794746484766286
0 27 80.49978344654608
0 28 82.66695016074533
0 29 21.16846939172514
0 30 34.078001312933495
0 31 54.683207972909955
0 32 38.852843478612826
0 33 34.32009947809063
0 34 28.716129142569642
0 35 51.75287409809094
0 36 32.91333782715274
0 37 55.78077769004003
0 38 90.01019126282011
0 39 46.81852423306107
0 40 48.5946522478519
0 41 88.1770617225525
0 42 47.381473192891846
0 43 28.466973093569024
0 44 48.249015811286704
0 45 99.10422357520122
0 46 42.044643476042374
0 47 96.02304356859915
0 48 65.99906053339484
0 49 42.60085641306135
0 50 54.42098625303973
0 51 38.52642519926525
0 52 76.79502345399894
0 53 71.02624349744963
0 54 32.46436483807068
0 55 45.233264082673145
0 56 35.94179518966993
0 57 92.23078136478475
0 58 87.84156283379495
0 59 98.02765375542211
0 60 70.75820985604244
0 61 20.25236303054409
0 62 35.71568203429818
0 63 87.0093748268173
0 64 60.66735024675331
0 65 92.26066379140131
0 66 54.14436115399013
0 67 58.6075926281271
0 68 77.5839796727588
0 69 98.34385970679277
1 2 73.70873626411151
1 3 61.78518219927987
1 4 38.222563411112496
1 5 74.29086831606952
1 6 20.729913049490296
1 7 61.412199953391465
1 8 24.557125701382006
1 9 82.8726662436201
1 10 52.40627211013316
1 11 96.05539991313822
1 12 58.30341394344864
1 13 95.587439192962
1 14 48.81250069492555
1 15 91.3610320613627
1 16 22.158346897125814
1 17 32.15397510256953
1 18 82.31665022304213
1 19 36.19141793266078
1 20 34.66838621288807
1 21 92.59100756513664
1 22 59.4592814247694
1 23 22.16862227746006
1 24 40.586145310142584
1 25 99.83115697181549
1 26 73.17429917038803
1 27 22.768253431633187
1 28 82.65491977765461
1 29 95.92241432292597
1 30 68.85931078288468
1 31 61.66097103267194
1 32 21.18388220382462
1 33 76.63990958954969
1 34 83.56126689061178
1 35 21.790171602446826
1 36 39.760693679624694
1 37 63.545513562076934
1 38 64.35020677516002
1 39 76.07663648974476
1 40 46.55624392307332
1 41 86.14335390146893
1 42 98.91101656793859
1 43 75.9375197007958
1 44 49.64353747623298
1 45 51.673639122145104
1 46 21.503051518430674
1 47 60.76922093899226
1 48 29.632094851407047
1 49 57.343820171367284
1 50 69.74406402266892
1 51 71.86719733597499
1 52 25.38205210870256
1 53 30.550501158750585
1 54 24.44657165293681
1 55 25.0792421176884
1 56 89.94895869658242
1 57 32.63535285766787
1 58 21.607761215654282
1 59 46.24644346689414
1 60 25.853332727239973
1 61 37.38149622056198
1 62 42.12958161614878
1 63 86.00370198577704
1 64 45.685821931375095
1 65 32.123305784929386
1 66 81.7318015102095
1 67 79.07237955481614
1 68 34.28711054351848
1 69 84.46459603411539
2 3 50.48081998624881
2 4 45.66897824344966
2 5 52.09345557780818
2 6 21.366697115771885
2 7 87.98510448085133
2 8 97.31711753902717
2 9 35.93781731967742
2 10 97.24788041683416
2 11 48.957386298686075
2 12 74.19830001063953
2 13 55.16213773957161
2 14 40.973269153076195
2 15 31.89730447862388
2 16 88.56207932183065
2 17 65.75835864497496
2 18 23.141742720377685
2 19 55.187505918891205
2 20 23.911946664820974
2 21 98.53073474077854
2 22 50.152685520002166
2 23 63.370022503985446
2 24 36.69166378382057
2 25 99.28624156924774
2 26 58.79815279024762
2 27 93.53415975198756
2 28 73.66536118810826
2 29 20.962427227311117
2 30 27.811293140387257
2 31 51.857329441221616
2 32 45.912176741003194
2 33 76.80967289588858
2 34 32.4870885482263
2 35 30.521640652071653
2 36 61.10763718586589
2 37 85.25326538010246
2 38 89.0331443371649
2 39 71.68047129854835
2 40 69.16144379372983
2 41 42.54753649236822
2 42 73.05097660586095
2 43 83.45114001502563
2 44 29.21233388164053
2 45 90.54513467362531
2 46 74.75117855174338
2 47 51.13633839379622
2 48 58.474518421842916
2 49 97.56996146750171
2 50 40.80630972131617
2 51 36.36158286273143
2 52 53.78746513563024
2 53 65.12601544930774
2 54 57.36155474617641
2 55 35.44442568459428
2 56 74.17789661072611
2 57 32.36974841830157
2 58 88.17933433224243
2 59 99.05496706806166
2 60 88.11688068155703
2 61 50.639305416798436
2 62 93.85657308861583
2 63 33.17181858512092
2 64 69.46483096165966
2 65 50.33836013994093
2 66 52.820655609743426
2 67 44.89431698579294
2 68 33.948510792552895
2 69 24.283352568557337
3 4 74.56255476273085
3 5 94.96874156130515
3 6 26.80770476672037
3 7 95.12607336555745
3 8 83.35929914362337
3 9 97.91464256883137
3 10 65.72525335575028
3 11 39.24149989504652
3 12 37.622047088618075
3 13 89.88702191469233
3 14 72.2823757680006
3 15 75.17505405275179
3 16 23.307599254114415
3 17 85.8079452496678
3 18 75.4224598317546
3 19 99.50227802460878
3 20 62.39033337259616
3 21 75.90775985418385
3 22 96.78832698866553
