45 990
0 1 33.717554123123605
0 2 44.43447100736202
0 3 37.32385309555398
0 4 87.04219789446935
0 5 81.08084675586927
0 6 55.92884305277308
0 7 44.67976331816545
0 8 39.581548097854984
0 9 37.208136778162554
0 10 93.55745180038092
0 11 69.49258412265388
0 12 69.3572411342906
0 13 43.36666318004657
0 14 70.7784007326997
0 15 71.83258544970931
0 16 82.56624885546844
0 17 34.49846096902327
0 18 47.9330406388786
0 19 42.70727181765986
0 20 46.43820036129106
0 21 25.45872232047249
0 22 63.35730555181222
0 23 57.161982719961664
0 24 29.706555887686594
0 25 32.01302262298195
0 26 46.54270963846662
0 27 80.47650823554663
0 28 82.89821155974482
0 29 72.21238491246748
0 30 50.02088219947687
0 31 65.75661680222386
0 32 46.12589481556448
0 33 71.45137081897067
0 34 66.61115295163583
0 35 51.968651528915615
0 36 22.74597395772411
0 37 70.81245101003115
0 38 70.62424763748552
0 39 26.347918500556897
0 40 31.733288111092996
0 41 28.96745417307322
0 42 31.454241804276606
0 43 85.33799953925529
0 44 86.22189794633132
1 2 64.69770134335337
1 3 61.03493249447656
1 4 95.13876322988908
1 5 77.54142373850182
1 6 43.11511510349979
1 7 28.43002577072351
1 8 42.43071977391657
1 9 43.214802403950586
1 10 27.51418970817701
1 11 70.01588769773872
1 12 55.17991569029075
1 13 69.24453836253497
1 14 46.04563882848283
1 15 92.25721983794412
1 16 79.49323093532442
1 17 28.51482677669874
1 18 42.1223772335377
1 19 95.07090302914298
1 20 99.42653517853968
1 21 29.880923471504765
1 22 98.91983017818482
1 23 89.80054556435668
1 24 38.49779604914896
1 25 81.18327306497699
1 26 28.01609791696203
1 27 79.04092278011024
1 28 24.208879919085913
1 29 25.617122314953527
1 30 67.53174237902411
1 31 87.22301736602941
1 32 92.21034857330629
1 33 50.71671885051421
1 34 99.95084615587709
1 35 54.894647311264755
1 36 26.47294986607296
1 37 44.89750121132447
1 38 84.15965638436785
1 39 81.21282735388422
1 40 59.67467454192214
1 41 24.58969211245411
1 42 79.14802935456588
1 43 89.62114882666799
1 44 91.19197168274609
2 3 63.40635651608856
2 4 54.46874366360586
2 5 22.669995268858365
2 6 98.76799457455131
2 7 39.11204302024171
2 8 98.22335923010526
2 9 85.95272291285735
2 10 29.43860170272884
2 11 44.7630217177176
2 12 99.90113564654676
2 13 72.97557976234117
2 14 93.01569119670593
2 15 40.73604429844867
2 16 39.47066934261273
2 17 96.31219419343672
2 18 23.953395471777412
2 19 44.828008853966075
2 20 81.75137066521503
2 21 75.05107785688185
2 22 71.62245211387568
2 23 31.38595179130511
2 24 25.43184919747972
2 25 96.58989853326447
2 26 68.77925708106795
2 27 25.953094366248422
2 28 59.38401472501962
2 29 32.663517630568165
2 30 99.62946975611914
2 31 49.93908224264651
2 32 79.88331080404055
2 33 57.31470581880715
2 34 70.05557407503412
2 35 30.16872208713462
2 36 76.07597790255694
2 37 22.80943481148946
2 38 24.375230718680243
2 39 22.23097865373825
2 40 79.54453371379387
2 41 69.02331688327263
2 42 34.812413228054915
2 43 76.39734564311982
2 44 47.62076447952309
3 4 47.50477842406497
3 5 77.61202324965764
3 6 92.54817330576434
3 7 65.61702528856672
