60 1770
0 1 90.98649118471752
0 2 92.37477975844985
0 3 78.49659380123452
0 4 63.277131353121625
0 5 84.12897354986451
0 6 83.34219103214153
0 7 63.09338701984566
0 8 78.04961078697531
0 9 88.56994247568258
0 10 97.3612005261295
0 11 37.160951595587775
0 12 41.58230903326037
0 13 52.711262931914945
0 14 46.52102023544363
0 15 39.54758230556877
0 16 55.36310009409422
0 17 85.73597011661172
0 18 36.944294621637624
0 19 92.93649395873959
0 20 44.083587094779034
0 21 36.53538256328669
0 22 29.039327966203842
0 23 25.523585422236337
0 24 81.49663292563079
0 25 97.66324805189153
0 26 36.6932515695708
0 27 48.906958897017276
0 28 71.12745307468356
0 29 64.82846384585022
0 30 69.5898265651087
0 31 53.35396742448345
0 32 92.42281777126502
0 33 74.60502284908249
0 34 31.431358447773068
0 35 82.92848777526868
0 36 26.33796574296161
0 37 34.5150907969724
0 38 92.03144871711389
0 39 80.71507437885239
0 40 63.27705874006988
0 41 60.56560475318919
0 42 98.4519229680291
0 43 50.85923886024887
0 44 67.15825752160387
0 45 85.00595970796857
0 46 49.74216002198817
0 47 35.11957730343235
0 48 48.99767949191131
0 49 42.13373815429085
0 50 35.13433712184748
0 51 51.6121696507627
0 52 47.38760206003158
0 53 40.51635588474048
0 54 93.7087644489894
0 55 76.45891943195878
0 56 37.360075641864725
0 57 65.33698792460375
0 58 70.94087615972919
0 59 53.17411914645199
1 2 31.901468410866542
1 3 78.92570387820548
1 4 65.26445513169136
1 5 55.941490329165184
1 6 70.90350746890188
1 7 22.8531556882417
1 8 64.4151610219385
1 9 51.73033772883626
1 10 56.548237828821435
1 11 44.15568170038688
1 12 92.97304448951662
1 13 88.15312094573002
1 14 61.356771122067286
1 15 23.202430139728733
1 16 26.602264607131588
1 17 43.19785212109289
1 18 35.742000150429185
1 19 35.36289848307021
1 20 77.58768817791861
1 21 36.21454370887926
1 22 34.91223000961335
1 23 61.24488695970794
1 24 25.190615204174485
1 25 42.1860629698395
1 26 37.4425722514418
1 27 46.31685784668419
1 28 45.86656664940012
1 29 91.7782744852999
1 30 48.826857987786745
1 31 76.21865754937389
1 32 47.59556800482591
1 33 20.6490082372971
1 34 22.884713709524156
1 35 38.58570333702704
1 36 74.28431535751145
1 37 53.242659812180364
1 38 51.46104544705443
1 39 58.77595366838673
1 40 44.81536881690066
1 41 40.67096901021046
1 42 83.38443145313121
1 43 66.62530786919027
1 44 79.30508646799888
1 45 63.790014499414305
1 46 44.757302755022465
1 47 73.24882213122436
1 48 51.16484388916413
1 49 71.76821019657385
1 50 84.54864236839325
1 51 79.81192506623005
1 52 34.9887154691688
1 53 38.65663906968318
1 54 53.86356410288383
1 55 61.146639525241575
1 56 79.14663053536702
1 57 32.439703475014284
1 58 92.76307718452765
1 59 35.09891643859576
2 3 50.44270328011868
2 4 30.13477927837423
2 5 99.44265983599621
2 6 62.34573147474894
2 7 42.29845108787658
2 8 80.03176542019527
2 9 89.86470287605178
2 10 72.07849930426887
2 11 21.82922147813602
2 12 53.27638116862856
2 13 35.88751752642974
2 14 79.74290682134679
2 15 30.219417593758664
2 16 69.26329265752065
2 17 83.40385704577082
2 18 91.1888701325608
2 19 20.066179898206293
2 20 88.56855881239943
2 21 46.490640510294625
2 22 53.469528952300934
2 23 88.30726613169246
2 24 50.43042979017124
2 25 34.06814382799631
2 26 72.02907035749703
2 27 75.73078985235489
2 28 28.728323566539018
2 29 99.33280701497195
2 30 62.874386179609296
2 31 79.68495927223515
2 32 60.23997251910235
2 33 98.89643712144658
2 34 84.94852434155976
2 35 61.30002290675912
2 36 72.4136531068605
2 37 34.18410449687329
2 38 58.289803584574784
2 39 63.56054265008716
2 40 78.66016305083065
2 41 97.47435250158362
2 42 45.24748108786977
2 43 36.229770219188346
2 44 72.57138481931887
2 45 64.49628201193059
2 46 23.468095982541186
2 47 54.504494922811475
2 48 63.028485656472924
2 49 42.926273132644965
2 50 30.4150922835821
2 51 24.861829908108824
2 52 53.7823313749425
2 53 54.37660878524447
2 54 95.45226269377625
2 55 97.08144773503888
2 56 58.26754029982379
2 57 33.30239646699768
