35 595
0 1 20.26797633757375
0 2 64.69166168109878
0 3 72.76106990466984
0 4 28.98296568936307
0 5 72.14652651066953
0 6 64.5157927318447
0 7 89.17328753582508
0 8 91.17516875111365
0 9 57.03113787857039
0 10 90.88725088398178
0 11 30.818046766824175
0 12 34.5264336846865
0 13 93.67904437769862
0 14 61.79765700884793
0 15 52.70687088277655
0 16 35.925159108307994
0 17 91.85054741052228
0 18 75.71348783176283
0 19 27.836473297292965
0 20 69.31246948632509
0 21 72.29324949222917
0 22 99.36876912642225
0 23 43.276493102810434
0 24 98.16455134822327
0 25 37.92461250212958
0 26 79.1388304391534
0 27 54.8375144045024
0 28 74.84333256151302
0 29 83.15888298301276
0 30 70.53625430381625
0 31 45.480040387832396
0 32 92.70049713671548
0 33 56.961016615057495
0 34 76.34303278000539
1 2 68.70171449086789
1 3 28.147208703867044
1 4 41.83749127093114
1 5 57.824023880926426
1 6 22.990374642125644
1 7 66.83905806770153
1 8 52.536462093165845
1 9 51.62369872767006
1 10 94.97659229135115
1 11 30.594546508138272
1 12 22.04116659155258
1 13 91.9007571980673
1 14 32.98894982184278
1 15 92.08073711890565
1 16 33.66049924149172
1 17 69.75454440136838
1 18 74.20707833007202
1 19 30.82169981201347
1 20 73.30815362783687
1 21 66.058184111354
1 22 48.43915134545492
1 23 31.564589951975364
1 24 79.59729479731766
1 25 77.31682796841423
1 26 29.974709878674748
1 27 90.13427733064003
1 28 28.064103267820446
1 29 58.19509425372686
1 30 74.29022662274313
1 31 22.58708480376888
1 32 41.85978695022246
1 33 91.49575283594797
1 34 47.756685654058735
2 3 47.189183039200664
2 4 82.60385200748519
2 5 73.66282416960686
2 6 31.760744597578395
2 7 35.10155010595654
2 8 71.97462235177875
2 9 84.27916780891327
2 10 92.49591312829179
2 11 66.39018046835665
2 12 62.383106822713536
2 13 34.23969624493588
2 14 78.63628228363532
2 15 81.20687750942628
2 16 98.39046492231041
2 17 52.252352831902186
2 18 98.7881732834094
2 19 79.81978317493798
2 20 99.42056502479733
2 21 80.53886459042292
2 22 74.4002746980648
2 23 65.08562931410884
2 24 85.40974351304
2 25 61.81548641730578
2 26 85.9849746908438
2 27 60.3313293145676
2 28 52.25966707120261
2 29 32.30995730229603
2 30 23.659576299706437
2 31 33.1790754054243
2 32 43.28680323261831
2 33 82.79204574318206
2 34 39.88030536503739
3 4 32.51253231307524
3 5 33.60485876152196
3 6 25.94358083444967
3 7 64.79355495634584
3 8 43.13636807254195
3 9 62.65800013850523
3 10 66.32260480815405
3 11 64.37943409347886
3 12 48.04460628148665
3 13 75.66333041166118
3 14 20.317176234145666
3 15 80.1237313949457
3 16 24.688024218050906
3 17 57.57856257985536
3 18 70.73756475283852
3 19 59.00242812628241
3 20 62.5079213060983
3 21 59.4967582364777
3 22 67.76439307071738
3 23 42.74282136249222
3 24 54.75221954153838
3 25 63.74285740984931
3 26 37.29203468312534
3 27 52.02927668810042
3 28 81.38900028796888
3 29 67.19131691275204
3 30 92.96305715554357
3 31 98.86967979229672
3 32 34.43818368840404
3 33 58.755580770258504
3 34 61.49427951334536
4 5 64.09395826950501
4 6 39.07430274657402
4 7 79.02783325895179
4 8 23.78135446831971
4 9 62.90221188290603
4 10 90.07447056079344
4 11 59.82271498001508
4 12 53.744995611569394
4 13 42.816856272131346
4 14 67.74789615475729
4 15 82.31166700417081
4 16 91.78188039550957
4 17 92.03457702003767
4 18 62.99663633957266
4 19 45.96847158833475
4 20 26.266020646946508
4 21 93.58923728777172
4 22 32.22321338589195
4 23 76.24436895728134
4 24 59.40176074480558
4 25 49.18275894274045
4 26 51.48379463610156
4 27 58.8325072672226
4 28 72.50851416297164
4 29 23.842966467811955
4 30 69.48307590009094
4 31 46.66859200919828
4 32 25.4783173292721
4 33 69.39816647299236
4 34 69.36634375078705
5 6 95.57168078306103
5 7 61.263945158557476
5 8 90.49667406565055
5 9 70.11994590397526
5 10 82.24646430270167
5 11 45.49989164596647
5 12 84.10763456713136
5 13 43.33365510296499
5 14 89.66534678130029
5 15 60.476497531610946
5 16 74.98740886449528
5 17 42.366779564640716
5 18 60.15393689977596
5 19 77.47187334878517
5 20 52.34460375987025
5 21 24.10576127485249
5 22 85.28585879124785
5 23 50.48676905739018
5 24 48.42389019813835
5 25 26.25493145599914
5 26 61.748955867960056
5 27 80.50146114794855
5 28 36.80067505552066
5 29 30.623474870088305
5 30 85.43565724566551
5 31 78.35074455201307
5 32 68.74557252032085
5 33 41.079121350947474
5 34 97.91687283436147
6 7 20.23456038097852
6 8 85.03077246279344
6 9 53.48592710081696
6 10 51.51241448824103
6 11 58.81351269430367
6 12 69.10985491904927
6 13 94.16703427925482
6 14 31.89183874712887
6 15 35.57810168850757
6 16 57.545116136398995
6 17 75.18908011685312
6 18 94.30379457034103
6 19 28.957820617067753
6 20 58.75643722860515
6 21 21.968731184119026
6 22 92.8196720889159
6 23 97.59423683453296
6 24 67.46634592664199
6 25 66.57119691505414
6 26 27.994364351201035
6 27 48.9311027285639
6 28 71.97298212645765
6 29 54.32443676306068
6 30 39.23734498468396
6 31 68.42248216878123
6 32 23.951601518127667
6 33 54.88112368934238
6 34 45.190086441861794
7 8 62.715435155541655
7 9 88.45571851476521
7 10 46.52662562815445
7 11 25.23488898828063
7 12 20.17514570585533
7 13 54.10404689494928
7 14 37.30510980795033
7 15 40.714034311275675
7 16 31.22969258746074
7 17 44.84325575598528
7 18 54.98169589414906
7 19 30.727287831640897
7 20 51.631006572621885
7 21 35.85986988130681
7 22 75.90862266123239
7 23 68.31156536106357
7 24 87.31632197157542
7 25 75.68846791272081
7 26 34.57628184978958
7 27 58.57100921032681
7 28 25.94346097231531
7 29 98.63850769672246
7 30 88.59458727585456
7 31 72.1789644186533
7 32 30.260541689306706
7 33 91.67882678255272
7 34 59.385167448654585
8 9 61.98713219883149
8 10 72.9486964182347
8 11 29.600390230108438
8 12 20.893147916784322
8 13 92.79162130847523
8 14 20.46466701630255
8 15 99.47372980611715
8 16 62.0693688063782
8 17 23.74906366402535
8 18 51.09882638701934
8 19 94.68722596044122
8 20 76.79569911547037
8 21 72.41663115302963
8 22 70.5255121737817
8 23 22.3711511886884
8 24 34.84180512947133
8 25 39.29649380605071
8 26 30.149598668175955
8 27 26.427855755557196
8 28 66.34204318192737
8 29 50.2942429179662
8 30 34.29184238610378
8 31 45.75192741880616
8 32 69.22098797776505
8 33 75.44280308424355
8 34 42.7848319366122
9 10 62.332183408530724
9 11 99.34858565220244
9 12 98.62031036195368
9 13 25.522659082903154
9 14 75.2023123378742
9 15 54.90355540510755
9 16 59.36934373958377
9 17 51.53194301065874
9 18 42.586838462891585
9 19 87.10827403235223
9 20 37.00836237156294
9 21 69.4348538373821
9 22 54.63512047726746
9 23 87.16812993627907
9 24 58.91110393609231
9 25 71.27764695042814
9 26 81.13829097763278
9 27 44.827163630625854
9 28 95.22038635407964
9 29 69.5879964629604
9 30 96.75803748925327
9 31 45.93306541175956
9 32 78.4086964597839
9 33 21.066986321625745
9 34 72.02839859803845
10 11 33.10603182503339
10 12 39.22337938349652
10 13 35.59902003718564
10 14 70.97236635307274
10 15 46.12054763681784
10 16 91.01787097306249
10 17 21.254469700186746
10 18 22.960388723684034
10 19 82.04681858183474
10 20 72.82754729738656
10 21 51.994375762632494
10 22 62.856428337756334
10 23 70.01268845585834
10 24 56.92830965624738
10 25 72.14147103985715
10 26 62.94996204729283
10 27 35.13931765414795
10 28 20.838921953353598
10 29 79.6632251313033
10 30 60.193488056737095
10 31 34.20415192037833
10 32 62.443277868614956
10 33 73.35378654915503
10 34 65.28735097389095
11 12 56.561871527436935
11 13 38.553747828927655
11 14 74.39994362836143
11 15 54.56405585106462
11 16 83.73809877100105
11 17 61.121356838095636
11 18 98.54307631254287
11 19 46.624224116013096
11 20 60.575752458645546
11 21 74.78461680948416
11 22 75.23348992534807
11 23 36.372811253402176
11 24 45.703239123399385
11 25 59.35245965701345
11 26 60.13290257683049
11 27 63.0422310008848
11 28 32.452065381481965
11 29 51.15662693370745
11 30 21.53753863916741
11 31 26.776836163572504
11 32 32.75853000234026
11 33 25.96219911377103
11 34 55.94015313295313
12 13 95.58440893232982
12 14 55.48452089829002
12 15 43.73785857228708
12 16 29.346417615239258
12 17 84.4552530153749
12 18 36.50632484147135
12 19 97.91817184247222
12 20 34.148914424666295
12 21 46.84987402955031
12 22 87.58746493596209
12 23 23.793170597065068
12 24 39.294367725084776
12 25 65.7950411823157
12 26 54.16193776590621
12 27 32.0199899324146
12 28 53.52691687638579
12 29 63.067113094026304
12 30 62.65868846533505
12 31 87.13429072303921
12 32 76.02945678878748
12 33 32.61600638734243
12 34 67.5722702982135
13 14 94.64148400104129
13 15 39.62913491785527
13 16 35.58123253680047
13 17 42.583001937367385
13 18 60.089612343196954
13 19 45.18724642628858
13 20 38.7823954738916
13 21 55.60938956260392
13 22 37.853144936922845
13 23 32.133450063703194
13 24 33.517261735019225
13 25 58.26495497410623
13 26 55.45565096125152
13 27 47.97395716588615
13 28 28.77024963304473
