20 190
0 1 72.20768372093983
0 2 95.10366709308578
0 3 72.04587343274275
0 4 31.22618611519868
0 5 36.38892786312258
0 6 30.686428768023273
0 7 35.90795073275892
0 8 93.86318182801728
0 9 45.48038402028658
0 10 75.11825890151573
0 11 68.37224408234104
0 12 26.66148226310841
0 13 87.37194713364812
0 14 79.26252398423068
0 15 24.267199587682818
0 16 31.125819347425335
0 17 65.97044958369041
0 18 70.16839692894305
0 19 45.34484726850809
1 2 37.09440852731681
1 3 71.16986787780387
1 4 82.03455638367656
1 5 34.71766901695646
1 6 79.99529950739738
1 7 78.98654449617811
1 8 71.92299833534526
1 9 52.71834854114543
1 10 44.211507669005485
1 11 22.348534246277694
1 12 27.28283001936901
1 13 80.48834207041998
1 14 50.91801115743497
1 15 87.14089458396111
1 16 57.76871120702068
1 17 37.2992216712122
1 18 65.50423245738327
1 19 81.49682723189578
2 3 44.10509073790184
2 4 54.24553619657851
2 5 49.02366564794973
2 6 89.4468889614628
2 7 36.36661040172478
2 8 71.27714394278146
2 9 61.598105230673966
2 10 32.62967327993831
2 11 31.89791944397748
2 12 87.90856975295428
2 13 53.495585366448694
2 14 61.47194597632094
2 15 36.94330989963067
2 16 92.70704859791843
2 17 66.84565819628831
2 18 69.26196950171509
2 19 74.34228522834275
3 4 80.04156438397075
3 5 82.91897182077659
3 6 59.30780302009098
3 7 31.91042620666685
3 8 65.0236729656713
3 9 30.31257243107584
3 10 45.08720073315692
3 11 30.176347454155277
3 12 73.02977974761752
3 13 95.59716981595807
3 14 66.01789112290128
3 15 28.892661818324264
3 16 70.45659475146675
3 17 24.591365182781306
3 18 79.14729248925276
3 19 66.82618286062075
4 5 26.667029664723643
4 6 74.04579156386275
4 7 71.30895919777542
4 8 27.033320876054788
4 9 53.71261283950396
4 10 48.210216632746274
4 11 84.72753956948912
4 12 93.81723121413063
4 13 63.202798155052456
4 14 22.297087631791108
4 15 26.201549155722486
4 16 77.92209476217678
4 17 83.95885048320847
4 18 30.33797339749939
4 19 24.15552293533782
5 6 85.10322740970315
5 7 53.37666790341813
5 8 34.69097370184893
5 9 47.901047171595195
5 10 85.98223806819205
5 11 49.18871953526207
5 12 39.683949897134994
5 13 90.60494931486625
5 14 72.61368318316538
5 15 63.51726381959553
5 16 44.49333032191
5 17 87.07894397425909
5 18 29.754236137181884
5 19 41.39593496517158
6 7 24.92920264847615
6 8 55.2135935031302
6 9 62.27349130921134
6 10 52.8543278637966
6 11 93.78353709480136
6 12 75.60423297290008
6 13 94.66404557479439
6 14 83.98883811192239
6 15 88.10223155354765
6 16 65.00114723116901
6 17 44.173538113770945
6 18 86.3157073254405
6 19 91.94407834226136
7 8 48.66869701610658
7 9 52.568983620147655
7 10 53.69281136456461
7 11 96.75451620260863
7 12 66.53850594392603
7 13 80.76970806179644
7 14 66.11692163366301
7 15 52.741857840752104
7 16 27.31743268927664
7 17 38.50356015193804
7 18 22.1008644860473
7 19 78.94245519201579
8 9 52.32871496735275
8 10 48.38446121188473
8 11 72.91794388230423
8 12 74.05990541919168
8 13 83.61053009167694
8 14 98.5468975960616
8 15 93.08895033851329
8 16 24.249024053068055
8 17 32.73122346587576
8 18 29.999078256316885
8 19 82.89407458014654
9 10 76.50387057034752
9 11 40.13013489678343
9 12 74.14175047836952
9 13 89.49655829240248
9 14 70.1685743751807
9 15 77.97209788708344
9 16 96.41558718146048
9 17 93.86395754759214
9 18 78.01374348780368
9 19 90.97689511734185
10 11 49.722000158846804
10 12 52.732345478431824
10 13 64.29767127804482
10 14 21.173133035511533
10 15 73.52732410813518
10 16 71.22910043651378
10 17 33.893027290223316
10 18 57.09543436560823
10 19 53.24615760277976
11 12 83.68332914945631
11 13 78.51295654498668
11 14 95.45778646963653
11 15 68.30676080548801
11 16 56.048922289755545
11 17 82.67331655980456
11 18 42.9646975302004
11 19 67.33172653661751
12 13 38.37686631986397
12 14 46.156690268978586
12 15 27.554820735799996
12 16 29.083885150813522
12 17 22.038316222699088
12 18 74.99702799144245
12 19 41.291776570732814
13 14 94.94480629327172
13 15 55.53443908541655
13 16 95.16495128667351
13 17 77.18734666862834
13 18 38.737334951179385
13 19 65.80744215572693
14 15 51.038887392111434
14 16 54.84078517387623
14 17 63.495586040702946
14 18 51.228548370990914
14 19 99.9346568909965
15 16 37.93107629399807
15 17 98.34495169948488
15 18 21.18038619890082
15 19 77.31591245414933
16 17 80.8353761377651
16 18 42.03478402458647
16 19 85.68667507278886
17 18 47.84235530523741
17 19 76.90147162547947
18 19 49.67790052775898
