25 300
0 1 63.4195641260272
0 2 77.24972581288435
0 3 80.16178594239165
0 4 42.894788193917975
0 5 64.70643492941164
0 6 20.780078686520696
0 7 71.82004357683319
0 8 61.00484509031624
0 9 70.08597464832108
0 10 38.42144384208954
0 11 91.82184927216612
0 12 73.22191850434595
0 13 26.578510292020887
0 14 53.333870312800784
0 15 37.63612560380779
0 16 62.34780504699296
0 17 63.14350652016675
0 18 91.28106952676544
0 19 39.866608202108864
0 20 21.43742227562494
0 21 76.16991793224102
0 22 69.21319036475435
0 23 86.30105791326505
0 24 35.053407299670845
1 2 23.820134522172374
1 3 50.4296680702225
1 4 97.7570690258853
1 5 88.9615753086471
1 6 77.58794525969084
1 7 80.11111433202515
1 8 57.007485947319026
1 9 83.61972377814268
1 10 26.742423470346672
1 11 56.24601562423561
1 12 43.40793969888472
1 13 34.927855108734875
1 14 44.537402542271664
1 15 43.624654216895415
1 16 89.65622848231236
1 17 30.850367219602788
1 18 61.30517299433371
1 19 78.41162615000586
1 20 48.507314630486746
1 21 37.25045266263528
1 22 33.41829253255543
1 23 33.94655290160229
1 24 91.78935142898767
2 3 28.547622572942394
2 4 80.99128276691155
2 5 69.72038234771944
2 6 60.88522092492695
2 7 47.071032206163906
2 8 64.50035878173085
2 9 64.42589128467387
2 10 27.793396709584428
2 11 97.48143940797966
2 12 93.09895022403224
2 13 77.0571625004199
2 14 40.55093958896579
2 15 73.88281868561552
2 16 37.86787549467405
2 17 69.13162221470824
2 18 88.8366118743391
2 19 30.818209992144006
2 20 50.09534399089225
2 21 57.020417548515915
2 22 21.985677321742216
2 23 37.8743573764085
2 24 84.37238529554595
3 4 43.72917626536556
3 5 51.51077921233325
3 6 81.14041305977175
3 7 92.25875879867357
3 8 79.97288062678211
3 9 84.96011791493328
3 10 90.44668594168924
3 11 45.37947391023018
3 12 46.288392763289764
3 13 40.6882989058661
3 14 94.96982894298917
3 15 76.98520328326715
3 16 51.8599037210399
3 17 49.23743927526787
3 18 59.92491116383132
3 19 79.14349195825011
3 20 51.77375139888268
3 21 38.65249835756562
3 22 98.14651823081232
3 23 66.25470462911022
3 24 38.045078463435644
4 5 30.37459614367867
4 6 20.474361172387717
4 7 26.50297556330102
4 8 65.90061641199439
4 9 46.60831433659385
4 10 79.05627840973591
4 11 62.47664758141588
4 12 49.0109052953002
4 13 48.93724003377612
4 14 76.9299922507868
4 15 33.22815419231969
4 16 75.92003031081695
4 17 51.907494106279664
4 18 82.86181297477106
4 19 81.81282735885014
4 20 21.503359650684377
4 21 60.48166001395711
4 22 74.64325375240765
4 23 60.97181733712033
4 24 63.51044964213816
5 6 86.85943154582102
5 7 48.07537184735422
5 8 23.474164544530616
5 9 59.63148401591574
5 10 29.3236782007006
5 11 69.52692288490655
5 12 90.47848052874123
5 13 63.30719411148528
5 14 77.82363269253236
5 15 70.60028593743695
5 16 85.31515080028264
5 17 23.558193531650147
5 18 51.09657626161834
5 19 43.02627506936005
5 20 52.87449385562424
5 21 23.036544322658578
5 22 56.01134990738362
5 23 56.213364206751734
5 24 44.535150992168504
6 7 51.99540306530005
6 8 29.309486651262688
6 9 39.95631313561881
6 10 48.28074601054514
6 11 42.65710995480528
6 12 55.85450741896359
6 13 39.330363638561806
6 14 69.4941651938421
6 15 58.09197542186566
6 16 27.405417285557316
6 17 56.29069206702156
6 18 44.520509893678806
6 19 31.51606378525278
6 20 52.34459862885746
6 21 21.359824118723687
6 22 92.17923968169296
6 23 24.260298328391237
6 24 86.81949717778522
7 8 78.65871192901021
7 9 72.95522008529534
7 10 32.76097655950039
7 11 33.657241357421455
7 12 69.3172798272982
7 13 51.80270139096737
7 14 34.9401998095281
7 15 76.86533897744138
7 16 24.896720422437717
7 17 20.24134136668586
7 18 96.06685031966934
7 19 72.54703967638821
7 20 21.382303502385433
7 21 74.57943646073707
7 22 41.950389424191115
7 23 80.89373345474466
7 24 52.18938363737215
8 9 83.92945548714607
8 10 33.04299997812016
8 11 24.564061124180306
8 12 36.8934349807232
8 13 34.066265637451934
8 14 71.20312229973574
8 15 20.82690459542304
8 16 20.94408431193223
8 17 34.08203222280154
8 18 29.848006399834368
8 19 92.57090573374741
8 20 46.09005920979862
8 21 76.14213330977748
8 22 51.19471176635352
8 23 33.15457673168862
8 24 95.9760932284355
9 10 36.52932644585208
9 11 30.11278569596282
9 12 30.296538130633888
9 13 60.392400205225584
9 14 77.7862068591478
9 15 43.43100733714866
9 16 62.48538204332483
9 17 62.732672054186054
9 18 79.87827660469131
9 19 88.79550585710771
9 20 46.33386200789496
9 21 74.907855882566
9 22 60.177444275336754
9 23 93.2959309481812
9 24 35.70174134502035
10 11 66.48703956879656
10 12 92.35169329443065
10 13 54.00402134633235
10 14 36.82912965161147
10 15 31.816397453652794
10 16 20.577551565291763
10 17 67.4226629003236
10 18 74.33050985575335
10 19 55.08453752934332
10 20 59.561600862652774
10 21 40.989130779005016
10 22 31.460260262206443
10 23 54.9149604132497
10 24 65.95939036961815
11 12 72.43999629456113
11 13 98.57108049574768
11 14 77.5196086356893
11 15 20.125450569191436
11 16 21.420114973587605
11 17 76.70980716210303
11 18 34.474221154711664
11 19 71.23160862465046
11 20 28.30356676185046
11 21 30.781201401669243
11 22 87.46190117776788
11 23 73.72164775599838
11 24 58.875199918649656
12 13 70.96312986305537
12 14 48.73788027622723
12 15 89.83998074898327
12 16 79.42790478498335
12 17 25.855667516411422
12 18 82.39596780481597
12 19 66.4219745460134
12 20 48.59212312927849
12 21 33.1572742623349
12 22 56.724224333931865
12 23 76.10784191010839
12 24 31.00716780880271
13 14 44.50576848509052
13 15 65.01878841935738
13 16 94.61009402608346
13 17 62.62468291113115
13 18 65.44288713079914
13 19 34.612000950722134
13 20 44.09817565125558
13 21 98.57018490428912
13 22 74.52657228857731
13 23 27.695111758586428
13 24 35.292406313431535
14 15 63.70341133255171
14 16 31.045653804947104
14 17 53.90022697742459
14 18 47.71029070109135
14 19 50.35073041741072
14 20 34.16585964815346
14 21 42.55678216510378
14 22 40.311346850124714
14 23 86.92519061262028
14 24 50.22403231044347
15 16 22.444374613171505
15 17 24.268496131394315
15 18 54.339684995183845
15 19 99.64440541791184
15 20 71.06662482109785
15 21 89.2966735161935
15 22 23.813822271471288
15 23 93.74517303989934
15 24 46.8312688898386
16 17 82.2283830250697
16 18 88.60064392109463
16 19 46.16638514260663
16 20 90.1909799283643
16 21 89.15855015248191
16 22 51.40102225584742
16 23 67.76789633325015
16 24 22.293437429031915
17 18 54.95777207576254
17 19 64.35309703620406
17 20 84.26139412116095
17 21 80.43441875457285
17 22 65.51388782180241
17 23 43.07627677109478
17 24 66.05192772433335
18 19 77.57836642307382
18 20 20.5451475907706
18 21 36.5874572741296
18 22 53.821931215561534
18 23 48.0137182485734
18 24 65.63033104265591
19 20 26.53332034188219
19 21 80.9837017348658
19 22 36.927563286382465
19 23 76.59766491648371
19 24 79.52288439527823
20 21 29.736680827192643
20 22 81.3357529255999
20 23 92.62988288805909
20 24 56.43337894399203
21 22 89.37163006999276
21 23 99.24282384026189
21 24 84.36733904896757
22 23 58.83823684326671
22 24 75.318511520828
23 24 36.397950383564805
