100 4950
0 1 26.472875616938822
0 2 23.359937124820853
0 3 51.34221147695506
0 4 67.05097909915077
0 5 74.32919076888646
0 6 86.81943254580565
0 7 68.62130134165767
0 8 59.49922675500241
0 9 42.24565594508762
0 10 36.85093140746848
0 11 61.64283451624604
0 12 53.12173219461603
0 13 70.37746938779823
0 14 46.03594001544819
0 15 40.010273361203176
0 16 98.44523528430129
0 17 29.910205926647812
0 18 50.289858316793925
0 19 87.98035448978476
0 20 96.83888870226956
0 21 51.29752893497998
0 22 59.66138820009522
0 23 86.59162113482992
0 24 62.72103880663416
0 25 20.63785541724993
0 26 74.68868631792995
0 27 83.79596090550929
0 28 74.79378990462499
0 29 82.36696851858477
0 30 66.23625384633667
0 31 42.6090784483177
0 32 76.89436094201047
0 33 64.19007220835852
0 34 69.01311657810899
0 35 98.54576910052945
0 36 93.73007406798976
0 37 93.6527992665954
0 38 36.77565941231211
0 39 68.8423800674931
0 40 37.841497279943816
0 41 80.93705816199171
0 42 53.974537486118905
0 43 91.39308922239341
0 44 86.82437544141118
0 45 28.691935925579585
0 46 33.424640454087054
0 47 58.24890352039624
0 48 58.36745096809743
0 49 83.47991835777228
0 50 53.27139277722647
0 51 21.927714284435858
0 52 99.1044181784825
0 53 58.766341147928934
0 54 22.89463854662884
0 55 73.73839453670485
0 56 85.69658140946115
0 57 88.77118625519225
0 58 53.160224231602264
0 59 30.01966458092368
0 60 32.7828874277928
0 61 41.433541244059725
0 62 38.70448835833063
0 63 82.61549122167926
0 64 39.61481558541322
0 65 23.26265997222705
0 66 44.878814261333005
0 67 35.66169369996946
0 68 52.886953036628164
0 69 33.67876303259819
0 70 77.38596299235617
0 71 46.31944180031657
0 72 41.46758447371998
0 73 23.96540768233354
0 74 65.67606934535655
0 75 59.976038779957996
0 76 92.70537215271386
0 77 98.1426663543192
0 78 78.25821782097735
0 79 97.89496582952509
0 80 32.013888864201206
0 81 55.388279184626626
0 82 46.90528709098796
0 83 63.79951467802607
0 84 69.21271791644855
0 85 73.29095205225141
0 86 78.31450713055521
0 87 20.779716314919654
0 88 41.32295409826649
0 89 80.3725826177604
0 90 88.47986539359377
0 91 23.02206465853604
0 92 45.30290810878577
0 93 62.275726485225896
0 94 46.094090767281784
0 95 63.09311218802149
0 96 95.8616502566515
0 97 84.26411593633128
0 98 53.59686062215595
0 99 74.93156122046179
1 2 80.7572269620898
1 3 62.152023846841814
1 4 50.82575383184195
1 5 75.24127117836971
1 6 91.19121623967972
1 7 60.04724782304967
1 8 80.93747252256216
1 9 40.250364278286746
1 10 59.42339064043102
