85 3570
0 1 69.38944749414667
0 2 55.62788747756619
0 3 68.1913871632753
0 4 59.25965097621536
0 5 46.460649289212654
0 6 93.11371649930547
0 7 99.73001374338523
0 8 60.610913161837814
0 9 83.12277355787111
0 10 87.22796013892238
0 11 38.673234517341044
0 12 30.810229434068084
0 13 46.55198676598931
0 14 69.34436182448154
0 15 90.22536991048781
0 16 93.00536661688959
0 17 82.67791230348497
0 18 70.73652330345784
0 19 67.68102354808065
0 20 30.40735711734614
0 21 96.88657370399008
0 22 62.88915709701876
0 23 28.37333417732698
0 24 86.0317243826856
0 25 45.13913064315546
0 26 64.99417334024355
0 27 25.68159634690182
0 28 54.12669003125658
0 29 42.594293267005284
0 30 58.98767235300461
0 31 54.54658464011313
0 32 96.56685254440406
0 33 32.56083286201854
0 34 92.99800276502565
0 35 91.26733124826303
0 36 50.819829934755376
0 37 98.45352396743027
0 38 72.87590812649142
0 39 23.953908675227964
0 40 43.07708722520853
0 41 52.47332070691116
0 42 46.15289383983499
0 43 21.18090902353603
0 44 38.50996224787929
0 45 40.22575214337613
0 46 88.55904342689091
0 47 96.80586402365938
0 48 34.56702575987098
0 49 90.13147882056259
0 50 91.63664604326894
0 51 80.58252385710784
0 52 67.20956221136912
0 53 59.51463459172296
0 54 30.659270033209943
0 55 95.32157061358566
0 56 94.35306841098037
0 57 20.18872253944682
0 58 71.8197532727796
0 59 56.51894422044336
0 60 29.191237028071022
0 61 49.9797911130146
0 62 50.437612584221405
0 63 84.90885650558322
0 64 63.015156094336426
0 65 80.58702532517438
0 66 91.1788923303154
0 67 92.13471680590483
0 68 93.57035213883096
0 69 74.5032481846761
0 70 74.96352495841785
0 71 86.94928075834224
0 72 48.407761785941474
0 73 80.24370700214226
0 74 99.7976664404216
0 75 30.338927635851167
0 76 54.861067629614766
0 77 40.18450465690874
0 78 45.67716637287972
0 79 72.81858531611087
0 80 21.483586530086967
0 81 24.72505763836761
0 82 26.12707156421901
0 83 92.66624228419383
0 84 57.747777393249926
1 2 42.291935715356566
1 3 75.1420570687336
1 4 50.752353991151196
1 5 66.40496323843485
1 6 73.92253679730388
1 7 44.52655664891819
1 8 61.33882279593074
1 9 22.955013549182706
1 10 49.704299140188226
1 11 75.22482254669441
1 12 51.421999447957425
1 13 78.0976995439708
1 14 71.10985923641591
1 15 48.99329448031026
1 16 74.1621069992196
1 17 99.64415909190922
1 18 51.49745732606603
1 19 89.31990772808958
1 20 22.87164259016634
1 21 56.939256409036794
1 22 53.46425641379109
1 23 21.56716582472555
1 24 87.11300631491937
1 25 90.56268607395464
1 26 80.64873414250589
1 27 90.93797046795108
1 28 69.2899916956755
1 29 60.293373025242225
1 30 58.68918301539449
1 31 50.80793069113721
1 32 89.60091665556904
1 33 33.644070722743734
1 34 41.80327301360101
1 35 27.974070884141096
1 36 63.81330154316788
1 37 58.84241458020873
1 38 73.41214908416046
1 39 98.6990834745408
1 40 58.152134335520344
1 41 86.81306956065231
1 42 87.80996146903539
1 43 25.514911479959046
1 44 71.54902694200979
1 45 55.60325587307119
1 46 71.4814440269513
1 47 71.43884953459839
1 48 47.687754358737735
1 49 79.81846080378406
1 50 59.28942200781493
1 51 99.61928562470474
1 52 39.55113301513635
1 53 48.703033786608984
1 54 64.02784214397043
1 55 75.87408297047111
1 56 80.50503174616992
1 57 29.11708998936807
1 58 56.66701022382219
1 59 98.015524936573
